15:16:27.376 INFO  testing logger 2018-04-08T12:16:27.376Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.777 INFO   accepted at 2018-04-11T09:42:20.777Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.778 INFO   accepted at 2018-04-11T09:42:20.778Z 
12:42:20.779 INFO   accepted at 2018-04-11T09:42:20.779Z 
12:42:20.780 INFO   accepted at 2018-04-11T09:42:20.779Z 
12:42:20.780 INFO   accepted at 2018-04-11T09:42:20.780Z 
12:42:20.780 INFO   accepted at 2018-04-11T09:42:20.780Z 
12:42:20.780 INFO   accepted at 2018-04-11T09:42:20.780Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.781 INFO   accepted at 2018-04-11T09:42:20.781Z 
12:42:20.782 INFO   accepted at 2018-04-11T09:42:20.782Z 
12:42:20.782 INFO   accepted at 2018-04-11T09:42:20.782Z 
12:42:20.782 INFO   accepted at 2018-04-11T09:42:20.782Z 
12:42:20.782 INFO   accepted at 2018-04-11T09:42:20.782Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.788 INFO   accepted at 2018-04-11T09:42:20.788Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.789 INFO   accepted at 2018-04-11T09:42:20.789Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.790 INFO   accepted at 2018-04-11T09:42:20.790Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.791 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.792 INFO   accepted at 2018-04-11T09:42:20.791Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.793 INFO   accepted at 2018-04-11T09:42:20.793Z 
12:42:20.794 INFO   accepted at 2018-04-11T09:42:20.794Z 
12:42:20.794 INFO   accepted at 2018-04-11T09:42:20.794Z 
12:42:20.794 INFO   accepted at 2018-04-11T09:42:20.794Z 
12:42:20.794 INFO   accepted at 2018-04-11T09:42:20.794Z 
12:42:20.794 INFO   accepted at 2018-04-11T09:42:20.794Z 
14:19:42.260 INFO  Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
ValidationError: Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
    at MongooseError.ValidationError (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\error\validation.js:27:11)
    at model.Document.invalidate (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1725:32)
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1597:17
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\schematype.js:785:9
    at _combinedTickCallback (internal/process/next_tick.js:73:7)
    at process._tickCallback (internal/process/next_tick.js:104:9) accepted at 2018-04-11T11:19:42.260Z 
14:19:42.327 INFO   accepted at 2018-04-11T11:19:42.327Z 
14:19:42.327 INFO   accepted at 2018-04-11T11:19:42.327Z 
14:19:42.327 INFO   accepted at 2018-04-11T11:19:42.327Z 
14:19:42.327 INFO   accepted at 2018-04-11T11:19:42.327Z 
14:19:42.328 INFO   accepted at 2018-04-11T11:19:42.328Z 
14:19:42.328 INFO   accepted at 2018-04-11T11:19:42.328Z 
14:19:42.328 INFO   accepted at 2018-04-11T11:19:42.328Z 
14:19:42.328 INFO   accepted at 2018-04-11T11:19:42.328Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.329 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.329Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.330 INFO   accepted at 2018-04-11T11:19:42.330Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.331 INFO   accepted at 2018-04-11T11:19:42.331Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.334 INFO   accepted at 2018-04-11T11:19:42.334Z 
14:19:42.337 INFO   accepted at 2018-04-11T11:19:42.337Z 
14:19:42.337 INFO   accepted at 2018-04-11T11:19:42.337Z 
14:19:42.337 INFO   accepted at 2018-04-11T11:19:42.337Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.338 INFO   accepted at 2018-04-11T11:19:42.338Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.339 INFO   accepted at 2018-04-11T11:19:42.339Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.340 INFO   accepted at 2018-04-11T11:19:42.340Z 
14:19:42.342 INFO   accepted at 2018-04-11T11:19:42.342Z 
14:19:42.342 INFO   accepted at 2018-04-11T11:19:42.342Z 
14:19:42.342 INFO   accepted at 2018-04-11T11:19:42.342Z 
14:19:42.342 INFO   accepted at 2018-04-11T11:19:42.342Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.343 INFO   accepted at 2018-04-11T11:19:42.343Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.344 INFO   accepted at 2018-04-11T11:19:42.344Z 
14:19:42.345 INFO   accepted at 2018-04-11T11:19:42.345Z 
14:19:42.345 INFO   accepted at 2018-04-11T11:19:42.345Z 
14:19:42.345 INFO   accepted at 2018-04-11T11:19:42.345Z 
14:19:42.345 INFO   accepted at 2018-04-11T11:19:42.345Z 
14:19:42.345 INFO   accepted at 2018-04-11T11:19:42.345Z 
14:19:42.346 INFO   accepted at 2018-04-11T11:19:42.346Z 
14:19:42.346 INFO   accepted at 2018-04-11T11:19:42.346Z 
14:19:42.346 INFO   accepted at 2018-04-11T11:19:42.346Z 
14:19:42.348 INFO   accepted at 2018-04-11T11:19:42.348Z 
14:19:42.349 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.349 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.349 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.349 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.349 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.349Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.350 INFO   accepted at 2018-04-11T11:19:42.350Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.351 INFO   accepted at 2018-04-11T11:19:42.351Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.352 INFO   accepted at 2018-04-11T11:19:42.352Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.353 INFO   accepted at 2018-04-11T11:19:42.353Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.360Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.361 INFO   accepted at 2018-04-11T11:19:42.361Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.362 INFO   accepted at 2018-04-11T11:19:42.362Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.363 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.366 INFO   accepted at 2018-04-11T11:19:42.363Z 
14:19:42.366 INFO   accepted at 2018-04-11T11:19:42.366Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:42.367 INFO   accepted at 2018-04-11T11:19:42.367Z 
14:19:47.888 INFO  Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
ValidationError: Data validation failed: url: Path `url` is required., time: Path `time` is required., mousepositionX: Path `mousepositionX` is required., mousepositionY: Path `mousepositionY` is required.
    at MongooseError.ValidationError (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\error\validation.js:27:11)
    at model.Document.invalidate (C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1725:32)
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\document.js:1597:17
    at C:\Users\LauraPC\Desktop\BD\Real-Time-data-transfer-technologies\WebSockets\Server\node_modules\mongoose\lib\schematype.js:785:9
    at _combinedTickCallback (internal/process/next_tick.js:73:7)
    at process._tickCallback (internal/process/next_tick.js:104:9) accepted at 2018-04-11T11:19:47.888Z 
14:19:47.946 INFO   accepted at 2018-04-11T11:19:47.946Z 
14:19:47.946 INFO   accepted at 2018-04-11T11:19:47.946Z 
14:19:47.946 INFO   accepted at 2018-04-11T11:19:47.946Z 
14:19:47.946 INFO   accepted at 2018-04-11T11:19:47.946Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.946Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.947 INFO   accepted at 2018-04-11T11:19:47.947Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.948 INFO   accepted at 2018-04-11T11:19:47.948Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.949 INFO   accepted at 2018-04-11T11:19:47.949Z 
14:19:47.951 INFO   accepted at 2018-04-11T11:19:47.951Z 
